No.,Time,Source,Destination,Protocol,Length,Info,SourcePort,DestinationPort
270,7.525065,34.213.81.249,192.168.1.41,TLSv1.2,100,Application Data,443,64381
271,7.527293,34.213.81.249,192.168.1.41,TCP,54,443  >  64381 [ACK] Seq=47 Ack=3166 Win=425 Len=0,443,64381
272,7.53064,34.213.81.249,192.168.1.41,TLSv1.2,881,Application Data,443,64381
273,7.53064,34.213.81.249,192.168.1.41,TLSv1.2,92,Application Data,443,64381
274,7.530709,192.168.1.41,34.213.81.249,TCP,54,64381  >  443 [ACK] Seq=3166 Ack=912 Win=515 Len=0,64381,443
275,7.555065,192.168.1.41,142.250.77.132,UDP,75,62422  >  443 Len=33,62422,443
276,7.577307,142.250.77.132,192.168.1.41,UDP,68,443  >  62422 Len=26,443,62422
277,7.767603,142.250.77.132,192.168.1.41,UDP,1384,443  >  62422 Len=1342,443,62422
278,7.767603,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
279,7.767603,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
280,7.767603,142.250.77.132,192.168.1.41,UDP,1020,443  >  62422 Len=978,443,62422
281,7.773536,192.168.1.41,142.250.77.132,UDP,75,62422  >  443 Len=33,62422,443
282,7.777574,192.168.1.41,142.250.77.132,UDP,75,62422  >  443 Len=33,62422,443
283,7.782826,192.168.1.41,142.250.196.163,QUIC,1392,"Initial, DCID=be08ba3cec0b38cd, PKN: 1, CRYPTO, PADDING",58806,443
284,7.783575,192.168.1.41,142.250.196.163,QUIC,119,"0-RTT, DCID=be08ba3cec0b38cd",58806,443
285,7.784036,192.168.1.41,142.250.196.163,QUIC,539,"0-RTT, DCID=be08ba3cec0b38cd",58806,443
286,7.786884,142.250.77.132,192.168.1.41,UDP,1384,443  >  62422 Len=1342,443,62422
287,7.786884,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
288,7.786884,142.250.77.132,192.168.1.41,UDP,594,443  >  62422 Len=552,443,62422
289,7.786884,142.250.77.132,192.168.1.41,QUIC,1384,443  >  62422 Len=1342,443,62422
290,7.786884,142.250.77.132,192.168.1.41,QUIC,1392,443  >  62422 Len=1350,443,62422
291,7.786884,142.250.77.132,192.168.1.41,QUIC,1028,443  >  62422 Len=986,443,62422
292,7.787268,142.250.77.132,192.168.1.41,QUIC,1384,443  >  62422 Len=1342,443,62422
293,7.787268,142.250.77.132,192.168.1.41,QUIC,1392,443  >  62422 Len=1350,443,62422
294,7.78784,142.250.77.132,192.168.1.41,QUIC,1392,443  >  62422 Len=1350,443,62422
295,7.78898,142.250.77.132,192.168.1.41,QUIC,1392,443  >  62422 Len=1350,443,62422
296,7.78898,142.250.77.132,192.168.1.41,QUIC,1392,443  >  62422 Len=1350,443,62422
297,7.78898,142.250.77.132,192.168.1.41,QUIC,919,443  >  62422 Len=877,443,62422
298,7.78898,142.250.77.132,192.168.1.41,QUIC,930,443  >  62422 Len=888,443,62422
299,7.789235,192.168.1.41,142.250.77.132,QUIC,75,62422  >  443 Len=33,62422,443
300,7.793515,192.168.1.41,142.250.77.132,QUIC,75,62422  >  443 Len=33,62422,443
301,7.799102,142.250.77.132,192.168.1.41,QUIC,68,443  >  62422 Len=26,443,62422
302,7.80919,192.168.1.41,142.250.195.46,QUIC,1392,"Initial, DCID=5fc1e566afa09300, PKN: 1, CRYPTO, PADDING",58648,443
303,7.809553,192.168.1.41,142.250.195.46,QUIC,120,"0-RTT, DCID=5fc1e566afa09300",58648,443
304,7.809926,192.168.1.41,142.250.195.46,QUIC,590,"0-RTT, DCID=5fc1e566afa09300",58648,443
305,7.81033,192.168.1.41,142.250.195.46,QUIC,168,"0-RTT, DCID=5fc1e566afa09300",58648,443
306,7.810527,192.168.1.41,142.250.195.46,QUIC,168,"0-RTT, DCID=5fc1e566afa09300",58648,443
307,7.820189,192.168.1.41,142.250.195.46,QUIC,167,"0-RTT, DCID=5fc1e566afa09300",58648,443
308,7.820558,192.168.1.41,142.250.195.46,QUIC,168,"0-RTT, DCID=5fc1e566afa09300",58648,443
309,7.820913,192.168.1.41,142.250.195.46,QUIC,168,"0-RTT, DCID=5fc1e566afa09300",58648,443
310,7.82697,142.250.196.163,192.168.1.41,QUIC,1392,"Initial, SCID=be08ba3cec0b38cd, PKN: 1, ACK, PADDING",443,58806
311,7.8345,142.250.196.163,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,58806
312,7.8345,142.250.196.163,192.168.1.41,QUIC,664,Protected Payload (KP0),443,58806
313,7.8345,142.250.196.163,192.168.1.41,QUIC,71,Protected Payload (KP0),443,58806
314,7.8345,142.250.196.163,192.168.1.41,QUIC,570,Protected Payload (KP0),443,58806
315,7.835875,192.168.1.41,142.250.196.163,QUIC,120,"Handshake, DCID=be08ba3cec0b38cd",58806,443
316,7.836167,192.168.1.41,142.250.196.163,QUIC,75,"Protected Payload (KP0), DCID=be08ba3cec0b38cd",58806,443
317,7.836641,192.168.1.41,142.250.196.163,QUIC,77,"Protected Payload (KP0), DCID=be08ba3cec0b38cd",58806,443
318,7.839253,142.250.77.132,192.168.1.41,QUIC,1384,443  >  62422 Len=1342,443,62422
319,7.839253,142.250.77.132,192.168.1.41,QUIC,1392,443  >  62422 Len=1350,443,62422
320,7.839253,142.250.77.132,192.168.1.41,QUIC,1392,443  >  62422 Len=1350,443,62422
321,7.839253,142.250.77.132,192.168.1.41,QUIC,1392,443  >  62422 Len=1350,443,62422
322,7.839253,142.250.77.132,192.168.1.41,QUIC,1392,443  >  62422 Len=1350,443,62422
323,7.839253,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
324,7.839253,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
325,7.840658,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
326,7.840658,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
327,7.840658,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
328,7.840658,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
329,7.840658,142.250.77.132,192.168.1.41,UDP,875,443  >  62422 Len=833,443,62422
330,7.840658,142.250.77.132,192.168.1.41,UDP,1384,443  >  62422 Len=1342,443,62422
331,7.840658,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
332,7.841014,192.168.1.41,142.250.77.132,UDP,75,62422  >  443 Len=33,62422,443
333,7.84151,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
334,7.84151,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
335,7.84151,142.250.77.132,192.168.1.41,UDP,671,443  >  62422 Len=629,443,62422
336,7.843108,142.250.77.132,192.168.1.41,UDP,1384,443  >  62422 Len=1342,443,62422
337,7.843108,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
338,7.843108,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
339,7.843108,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
340,7.843108,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
341,7.843108,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
342,7.843108,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
343,7.843108,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
344,7.843476,192.168.1.41,142.250.77.132,UDP,75,62422  >  443 Len=33,62422,443
345,7.84654,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
346,7.84654,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
347,7.84654,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
348,7.84654,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
349,7.84654,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
350,7.84654,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
351,7.84654,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
352,7.84654,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
353,7.84654,142.250.77.132,192.168.1.41,UDP,510,443  >  62422 Len=468,443,62422
354,7.846916,192.168.1.41,142.250.77.132,UDP,75,62422  >  443 Len=33,62422,443
355,7.848062,142.250.77.132,192.168.1.41,UDP,1384,443  >  62422 Len=1342,443,62422
356,7.848062,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
357,7.848062,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
358,7.848062,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
359,7.848062,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
360,7.848062,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
361,7.848062,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
362,7.848062,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
363,7.848487,192.168.1.41,142.250.77.132,UDP,75,62422  >  443 Len=33,62422,443
364,7.848685,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
365,7.848685,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
366,7.850866,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
367,7.850866,142.250.77.132,192.168.1.41,UDP,875,443  >  62422 Len=833,443,62422
368,7.850866,142.250.77.132,192.168.1.41,UDP,1384,443  >  62422 Len=1342,443,62422
369,7.850866,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
370,7.850866,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
371,7.850866,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
372,7.850866,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
373,7.850866,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
374,7.850866,142.250.77.132,192.168.1.41,UDP,667,443  >  62422 Len=625,443,62422
375,7.852,142.250.77.132,192.168.1.41,UDP,1384,443  >  62422 Len=1342,443,62422
376,7.852,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
377,7.852194,192.168.1.41,142.250.77.132,UDP,75,62422  >  443 Len=33,62422,443
378,7.852693,142.250.195.46,192.168.1.41,QUIC,1392,"Initial, SCID=5fc1e566afa09300, PKN: 1, ACK, PADDING",443,58648
379,7.852693,142.250.196.163,192.168.1.41,QUIC,118,Protected Payload (KP0),443,58806
380,7.852693,142.250.196.163,192.168.1.41,QUIC,67,Protected Payload (KP0),443,58806
381,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
382,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
383,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
384,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
385,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
386,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
387,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
388,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
389,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
390,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
391,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
392,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
393,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
394,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
395,7.855095,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
396,7.855544,192.168.1.41,142.250.77.132,UDP,75,62422  >  443 Len=33,62422,443
397,7.855597,142.250.77.132,192.168.1.41,UDP,1111,443  >  62422 Len=1069,443,62422
398,7.855597,142.250.77.132,192.168.1.41,UDP,1384,443  >  62422 Len=1342,443,62422
399,7.855597,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
400,7.855815,192.168.1.41,142.250.77.132,UDP,75,62422  >  443 Len=33,62422,443
401,7.856631,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
402,7.856631,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
403,7.856631,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
404,7.856631,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
405,7.856631,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
406,7.856631,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
407,7.858671,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
408,7.858671,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
409,7.858671,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
410,7.858671,142.250.77.132,192.168.1.41,UDP,875,443  >  62422 Len=833,443,62422
411,7.858671,142.250.77.132,192.168.1.41,UDP,1384,443  >  62422 Len=1342,443,62422
412,7.858671,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
413,7.858671,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
414,7.858671,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
415,7.858671,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
416,7.859028,192.168.1.41,142.250.77.132,UDP,75,62422  >  443 Len=33,62422,443
417,7.85947,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
418,7.85947,142.250.77.132,192.168.1.41,UDP,554,443  >  62422 Len=512,443,62422
419,7.859788,192.168.1.41,142.250.77.132,UDP,75,62422  >  443 Len=33,62422,443
420,7.85979,142.250.77.132,192.168.1.41,UDP,1384,443  >  62422 Len=1342,443,62422
421,7.85979,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
422,7.860351,142.250.195.46,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,58648
423,7.860799,192.168.1.41,142.250.195.46,QUIC,120,"Handshake, DCID=5fc1e566afa09300",58648,443
424,7.862083,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
425,7.862083,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
426,7.862083,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
427,7.862083,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
428,7.862083,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
429,7.862083,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
430,7.862083,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
431,7.862083,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
432,7.862083,142.250.195.46,192.168.1.41,QUIC,664,Protected Payload (KP0),443,58648
433,7.862513,192.168.1.41,142.250.77.132,UDP,75,62422  >  443 Len=33,62422,443
434,7.862918,192.168.1.41,142.250.195.46,QUIC,75,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
435,7.863323,142.250.195.46,192.168.1.41,QUIC,71,Protected Payload (KP0),443,58648
436,7.863323,142.250.195.46,192.168.1.41,QUIC,70,Protected Payload (KP0),443,58648
437,7.863323,142.250.195.46,192.168.1.41,QUIC,70,Protected Payload (KP0),443,58648
438,7.863323,142.250.195.46,192.168.1.41,QUIC,70,Protected Payload (KP0),443,58648
439,7.863323,142.250.195.46,192.168.1.41,QUIC,70,Protected Payload (KP0),443,58648
440,7.863323,142.250.195.46,192.168.1.41,QUIC,70,Protected Payload (KP0),443,58648
441,7.863323,142.250.195.46,192.168.1.41,QUIC,1388,Protected Payload (KP0),443,58648
442,7.863323,142.250.195.46,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,58648
443,7.863323,142.250.195.46,192.168.1.41,QUIC,944,Protected Payload (KP0),443,58648
444,7.863323,142.250.195.46,192.168.1.41,QUIC,486,Protected Payload (KP0),443,58648
445,7.863323,142.250.195.46,192.168.1.41,QUIC,948,Protected Payload (KP0),443,58648
446,7.863833,192.168.1.41,142.250.195.46,QUIC,75,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
447,7.86403,192.168.1.41,142.250.195.46,QUIC,75,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
448,7.864242,192.168.1.41,142.250.195.46,QUIC,75,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
449,7.864507,192.168.1.41,142.250.195.46,QUIC,77,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
450,7.864623,192.168.1.41,142.250.195.46,QUIC,75,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
451,7.864808,192.168.1.41,142.250.195.46,QUIC,77,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
452,7.867223,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
453,7.867223,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
454,7.867223,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
455,7.867223,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
456,7.867223,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
457,7.867223,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
458,7.867223,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
459,7.867223,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
460,7.867223,142.250.77.132,192.168.1.41,UDP,445,443  >  62422 Len=403,443,62422
461,7.867223,142.250.195.46,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,58648
462,7.867223,142.250.195.46,192.168.1.41,QUIC,859,Protected Payload (KP0),443,58648
463,7.867223,142.250.195.46,192.168.1.41,QUIC,571,Protected Payload (KP0),443,58648
464,7.867223,142.250.195.46,192.168.1.41,QUIC,863,Protected Payload (KP0),443,58648
465,7.867223,142.250.195.46,192.168.1.41,QUIC,571,Protected Payload (KP0),443,58648
466,7.867223,142.250.195.46,192.168.1.41,QUIC,859,Protected Payload (KP0),443,58648
467,7.867223,142.250.77.132,192.168.1.41,UDP,1384,443  >  62422 Len=1342,443,62422
468,7.867223,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
469,7.867223,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
470,7.867223,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
471,7.868127,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
472,7.868127,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
473,7.868127,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
474,7.868127,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
475,7.868127,142.250.195.46,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,58648
476,7.868127,142.250.195.46,192.168.1.41,QUIC,1303,Protected Payload (KP0),443,58648
477,7.868127,142.250.195.46,192.168.1.41,QUIC,131,Protected Payload (KP0),443,58648
478,7.868958,142.250.195.46,192.168.1.41,QUIC,1299,Protected Payload (KP0),443,58648
479,7.868958,142.250.195.46,192.168.1.41,QUIC,135,Protected Payload (KP0),443,58648
480,7.868958,142.250.195.46,192.168.1.41,QUIC,1299,Protected Payload (KP0),443,58648
481,7.868958,142.250.195.46,192.168.1.41,QUIC,134,Protected Payload (KP0),443,58648
482,7.868958,142.250.195.46,192.168.1.41,QUIC,1296,Protected Payload (KP0),443,58648
483,7.868958,142.250.195.46,192.168.1.41,QUIC,79,Protected Payload (KP0),443,58648
484,7.868958,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
485,7.868958,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
486,7.869128,192.168.1.41,142.250.77.132,UDP,75,62422  >  443 Len=33,62422,443
487,7.86942,192.168.1.41,142.250.195.46,QUIC,75,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
488,7.869617,192.168.1.41,142.250.195.46,QUIC,77,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
489,7.869703,192.168.1.41,142.250.195.46,QUIC,75,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
490,7.869886,192.168.1.41,142.250.195.46,QUIC,77,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
491,7.870004,192.168.1.41,142.250.195.46,QUIC,75,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
492,7.870226,192.168.1.41,142.250.195.46,QUIC,77,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
493,7.870333,192.168.1.41,142.250.195.46,QUIC,75,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
494,7.870549,192.168.1.41,142.250.195.46,QUIC,77,"Protected Payload (KP0), DCID=5fc1e566afa09300",58648,443
495,7.873521,192.168.1.41,142.250.77.132,UDP,76,62422  >  443 Len=34,62422,443
496,7.874401,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
497,7.874401,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
498,7.87601,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
499,7.87601,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
500,7.87601,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
501,7.87601,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
502,7.87601,142.250.77.132,192.168.1.41,UDP,1392,443  >  62422 Len=1350,443,62422
503,7.87601,142.250.77.132,192.168.1.41,UDP,555,443  >  62422 Len=513,443,62422
